Municipio,Codigo_DANE,Documento,ID_Proyecto,Nombre_Proyecto,Codigos_MGA,Indicador de Producto(MGA),Productos,Calificacion,Justificacion
Zipaquirá,25899,SisPT – Plan indicativo - Productos,5-4,"Promover programas educativos, enfocados en ciencia y tecnología a través de un laboratorio de creatividad","330112600, 330108701, 330105400, 230103100, 450302300",Procesos de formación atendidos; Personas capacitadas; Estímulos otorgados; Personas de la comunidad capacitadas en uso básico de tecnologías de la información y las comunicaciones.; Documentos de planeación elaborados,"Programas de Formación Artística (EFACZ) ofertados; Población beneficiada anualmente con los Procesos Públicos de Formación Artística (centralizados); Creación y realización de convocatorias del programa Espacios Concertados para el fortalecimiento de la infraestructura cultural de naturaleza privada; Personas de la comunidad capacitadas en uso básico de Tecnologías de la Información y las Comunicaciones TIC, en los Puntos Zipaquirá Digital.; Documentos normativos y estratégicos para la gestión del riesgo de desastres formulados y actualizados.",1,"Los productos seleccionados facilitan la capacitación y el desarrollo de habilidades que pueden contribuir indirectamente al objetivo del laboratorio, pero no cumplen con los requerimientos técnicos específicos del proyecto."
Zipaquirá,25899,SisPT – Plan indicativo - Productos,5-5,Creación Territorio STEM Sabana Centro,NA,NA,NA,0,No se encontraron productos que cumplan con los objetivos del proyecto ni que faciliten su cumplimiento.
Zipaquirá,25899,SisPT – Plan indicativo - Productos,6-1,Gestión y articulación de la información de la región Sabana Centro,"040600400, 230107700, 330109900, 330106104, 120300400",Sistema de Información catastral actualizado; Sistemas de información actualizados; Sistema de información del sector artístico y cultural en operación; Asistencias técnicas a los consejeros de cultura realizadas; Documentos de planeación realizados,"Servicios públicos con información geográfica actualizada; Estrategia de integración de los sistemas de información de la entidad a través de la APP ""Conexión Zipa"" implementada; SIAZ - Sistema de información cultural implementada como una plataforma web que integre el sector, permitiendo la divulgación de los contenidos artísticos y la interacción entre el sector y la comunidad en general (consulta)(Cultura Zipaquirá); Asistencia técnica prestada a los espacios de participación sectorial . (Consejo Municipal de Cultura; Red Municipal de Organizaciones Culturales; Red Municipal de Creadores y Gestores Culturales, Red de Acudientes de los Procesos de Formación Artística; Red de Museos de Zipaquirá); Plan Integral de Seguridad y Convivencia Ciudadana (PISCC) implementado, con seguimiento y evaluación.",2,"Los productos seleccionados facilitan el acceso y la integración de información, aunque no cumplen completamente con todos los requerimientos del proyecto."
Zipaquirá,25899,SisPT – Plan indicativo - Productos,6-2,"Capacitación a funcionarios y servidores públicos de las entidades públicas de los municipios de Sabana Centro, en el uso de las herramientas o plataformas digitales de datos e indicadores de la región","230103100, 170203500, 170910601, 190504901, 330108701",Personas de la comunidad capacitadas en uso básico de tecnologías de la información y las comunicaciones.; Personas capacitadas; Productores apoyados; Personas que participan en estrategias de promoción de la participación social en Salud; Personas capacitadas,"Personas de la comunidad capacitadas en uso básico de Tecnologías de la Información y las Comunicaciones TIC, en los Puntos Zipaquirá Digital.; Productores vinculados en la implementación de alternativas para el ahorro y uso eficiente del agua bajo la estrategia ""Agua es vida y buenas prácticas agropecuarias""; Capacitación en fortalecimiento empresarial con los usuarios y clientes de la EFZ; Implementar las acciones del Plan de Acción de las políticas públicas de Salud Mental y Seguridad Alimentaria y Nutricional - SANZ; Población beneficiada anualmente con los Procesos Públicos de Formación Artística (centralizados)",1,"Los productos seleccionados facilitan la capacitación y fortalecimiento de capacidades, lo que es necesario para el cumplimiento del objetivo del proyecto, aunque no cumplen directamente con todos los requerimientos."
Zipaquirá,25899,SisPT – Plan indicativo - Productos,6-3,Espacios de interlocución / Articulación Asocentro -IES - sector privado,"330105105, 330106104, 120203201, 330109900, 330107301",Artistas capacitados; Asistencias técnicas a los consejeros de cultura realizadas; Espacios establecidos; Sistema de información del sector artístico y cultural en operación; Producciones artísticas en circulación,"Alianzas para generar procesos de profesionalización dirigidos a los artistas, creadores y gestores culturales de Zipaquirá realizadas.; Asistencia técnica prestada a los espacios de participación sectorial . (Consejo Municipal de Cultura; Red Municipal de Organizaciones Culturales; Red Municipal de Creadores y Gestores Culturales, Red de Acudientes de los Procesos de Formación Artística; Red de Museos de Zipaquirá); Redes de apoyo para la seguridad y la convivencia implementadas; SIAZ - Sistema de información cultural implementada como una plataforma web que integre el sector, permitiendo la divulgación de los contenidos artísticos y la interacción entre el sector y la comunidad en general (consulta)(Cultura Zipaquirá); Productos artísticos resultados de los Procesos Públicos de Formación Artística (EFACZ) con preproducción, producción y publicación.",1,"Los productos seleccionados facilitan la participación y capacitación en el sector cultural, lo cual es relevante para el objetivo del proyecto, pero no cumplen con todos los requerimientos técnicos establecidos."
Zipaquirá,25899,SisPT – Plan indicativo - Productos,6-4,"Diseñar e implementar mecanismos para la formulación, evaluación y ejecución de proyectos de carácter provincial.",459902100,Documentos normativos realizados,Rediseño institucional a la planta de empleos para poder dar cumplimiento al Plan de Desarrollo Municipal,2,"El producto seleccionado contribuye a la planeación estratégica y toma de decisiones, aunque no cumple completamente con todos los requerimientos del proyecto."
Zipaquirá,25899,SisPT – Plan indicativo - Productos,6-5,Creación del Banco de buenas prácticas de gestión pública en la región Sabana Centro,NA,NA,NA,0,No hay productos que cumplan con los objetivos y requerimientos del proyecto.
Zipaquirá,25899,SisPT – Plan indicativo - Productos,6-6,Adquisición y puesta en marcha de un sistema de información geográﬁca tanto para los municipios como a nivel provincial,"040600400, 400301704, 400301702, 230107700, 400301700",Sistema de Información catastral actualizado; Bocatomas optimizadas; Plantas de tratamiento de agua potable optimizadas; Sistemas de información actualizados; Acueductos optimizados,"Servicios públicos con información geográfica actualizada; Red de aducción en el sistema de agua potable con factibilidad, construcción y puesta en operación; Subestación eléctrica de la planta regional y sistema eléctrico con factibilidad, construcción y puesta en operación; Estrategia de integración de los sistemas de información de la entidad a través de la APP ""Conexión Zipa"" implementada; Tanque de Contacto de cloro con factibilidad, construcción y puesta en operación",1,"Los productos seleccionados facilitan la implementación de un sistema de información geográfica, aunque no cumplen completamente con los requerimientos técnicos específicos del proyecto."
Zipaquirá,25899,SisPT – Plan indicativo - Productos,6-7,Identiﬁcar potenciales alianzas público privadas de inversiones en infraestructura de impacto regional que puedan ser ﬁnanciadas y recuperadas por valorización y/o plusvalía.,NA,NA,NA,0,No se encontró ningún producto que se relacione con el objetivo del proyecto ni que cumpla con los requerimientos establecidos.
Zipaquirá,25899,SisPT – Plan indicativo - Productos,6-8,"Elaboración de estudios técnicos, ﬁnanciera, administrativo y jurídico para la recuperación de las inversiones, vía valorización, por efecto de las inversiones efectuadas que incrementan los valores comerciales de los predios.","360500800, 040600500",Personas capacitadas; Entidades asistidas técnicamente,Personas capacitadas en competencias de Catastro Multipropósito.; Nuevas entidades territoriales a las que la EPZ E.S.P. preste el servicio de operación catastral.,2,"Los productos seleccionados facilitan la capacitación y asistencia técnica necesarias para la actualización del catastro, lo cual es esencial para el cumplimiento del objetivo del proyecto."
Zipaquirá,25899,SisPT – Plan indicativo - Productos,6-9,"Elaborar los estudios técnicos, ﬁnanciera, administrativos y jurídicos para la implementación del cobro de la plusvalía en los eventos permitidos por la Ley (incremento del valor del predio, por efecto de actos administrativos)","040600500, 330109900, 040110600, 450302200, 330105400",Entidades asistidas técnicamente; Sistema de información del sector artístico y cultural en operación; Estrategias implementadas; Obras de infraestructura para la reducción del riesgo de desastres realizadas; Estímulos otorgados,"Nuevas entidades territoriales a las que la EPZ E.S.P. preste el servicio de operación catastral.; SIAZ - Sistema de información cultural implementada como una plataforma web que integre el sector, permitiendo la divulgación de los contenidos artísticos y la interacción entre el sector y la comunidad en general (consulta)(Cultura Zipaquirá); Temas del Plan Estadístico Nacional vinculados, con información y en circulación en el Plan Estadístico Municipal; Obras de infraestructura para la reducción del riesgo de desastres realizadas; Creación y realización de convocatorias del programa Espacios Concertados para el fortalecimiento de la infraestructura cultural de naturaleza privada",1,Los productos seleccionados facilitan el cumplimiento del objetivo del proyecto al ofrecer asistencia técnica y estrategias que pueden contribuir indirectamente a la gestión del suelo y la infraestructura.
